id_restaurant,name,city,rating,num_of_reviews,category
0x80c2bbb0a26d9211:0xb57f30e57a6fec3d,Horchata Mexican Food,Culver City,2.4,13,['Mexican restaurant']
0x80c2bbe3e1315d09:0xe9b5860e22debbc4,Picca,Los Angeles,2.4,36,['Peruvian restaurant']
0x80c2bbf2ddf7df53:0x9e989b350bbb58ca,Habanero Grill,Los Angeles,1.2,13,['Mexican restaurant']
0x80c2bbfbf52c5fc3:0xe17c36c86833ef1f,Frida Mexican Cuisine – Beverly Hills,Beverly Hills,2.3,250,['Mexican restaurant']
0x80c2be4c2fc2aa13:0x7f2cd86641b1d641,Taco Bell,Alameda,2.1,21,['Mexican restaurant']
0x80c2bebdaa854323:0x65752ed246b40d95,Poquito Mas,West Hollywood,2.0,12,['Mexican restaurant']
0x80c2bed550731fe1:0x8d11ba8c72a45627,Frida Tacos Melrose,Los Angeles,1.9,11,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2bf2719b74d75:0x6da5c71458dd0f34,Tacos El Gavilan,Los Angeles,2.0,871,['Mexican restaurant']
0x80c2bf37ebbafd1b:0x27601ba64d25b834,El Flamin Taco,Los Angeles,2.3,53,['Mexican restaurant']
0x80c2bfa64c1938a3:0x4d94233c2045c9fa,Tacos Neza,Los Angeles,3.0,27,['Mexican restaurant']
0x80c2bfcc44a2e821:0x62ec9c1e19e612ff,Don Cuco Mexican Restaurant,Burbank,2.4,486,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2bfcf8cc535fd:0xea7ffe91727d1946,El Torito,Burbank,1.6,36,['Mexican restaurant']
0x80c2bfde36fe7b9b:0x6e7f1017ce66f723,New Buenos Aires Bakery & Cafe,Burbank,2.5,98,['Argentinian restaurant']
0x80c2bfecc0177f3f:0x8b1004628447dd17,"Justin Queso's Tex-Mex Restaurant & Bar - Mexican Food & More: Brunch, Lunch, Dinner & Late Night Drinks",West Hollywood,2.8,18,['Mexican restaurant']
0x80c2c0b019715555:0x6f9a1e45b5924ae3,Nossa Restaurant,Los Angeles,2.8,20,['Brazilian restaurant']
0x80c2c15d0c8c4099:0x7b8e7fa2a3eab333,Sonia’s Taco Truck,Los Angeles,2.5,26,['Mexican restaurant']
0x80c2c197ad2a4039:0xa8dbe262495b549,Ritual Açai,Los Angeles,3.4,12,['Brazilian restaurant']
0x80c2c30edb4fd7f7:0xce039ca57260c5d,HomeState,Pasadena,3.0,24,['Mexican restaurant']
0x80c2c30fe4f374c3:0xf1eb1f86b89fd44c,El Matador Authentic Mexican Food,Pasadena,2.5,31,['Mexican restaurant']
0x80c2c32498f47dd7:0xccba54713a72a5ee,Tacos 210,Altadena,2.9,10,['Mexican restaurant']
0x80c2c342ded886bd:0x7a3b8f201f2500b1,Del Taco,Bakersfield,1.4,1664,['Mexican restaurant']
0x80c2c3537e6954d5:0xc73d0073bd57922a,Frida Tacos – Campus Village,Pasadena,2.0,17,['Mexican restaurant']
0x80c2c355f053e2ad:0x2384bf1778a46b30,La Estrella Tacos,Los Angeles,2.6,11,['Mexican restaurant']
0x80c2c367fe6dfab5:0xc8c8ba5a01e1651b,Yahaira's Cafe,Pasadena,2.8,106,['Mexican restaurant']
0x80c2c3bc1919d8b1:0x976142d8e429f8a1,Bodegón No.69,Pasadena,3.5,14,"['Peruvian restaurant', 'Latin American restaurant']"
0x80c2c3e035f36423:0x8c34ba77fdb698e0,Chipotle Mexican Grill,Anaheim,2.5,11,['Mexican restaurant']
0x80c2c3e09ad6db6f:0x9d08ee15609e862c,Malbec Argentinean Cuisine,Los Angeles,2.8,77,"['Argentinian restaurant', 'Latin American restaurant']"
0x80c2c5099c50ccb7:0x12b2d02b7033d261,Chipotle Mexican Grill,Anaheim,0.9,14,['Mexican restaurant']
0x80c2c5b6eb29c509:0xb73ab5432041b10f,Tacos/Moulita Stand,Los Angeles,2.1,19,['Mexican restaurant']
0x80c2c5d49b17139f:0x1a2f660c63b11058,Evil Cooks,Los Angeles,2.5,26,['Mexican restaurant']
0x80c2c5e677d98c67:0x9265b3043a2bd2bf,MX 30-30 ll,Los Angeles,2.8,27,['Mexican restaurant']
0x80c2c6066d20ce81:0x959fbdd84cac6a84,Vicky's Restaurant,Los Angeles,2.4,14,['Mexican restaurant']
0x80c2c608e1112985:0xca8fbf909d98bca5,Velarde's Fruits,Los Angeles,2.9,36,['Mexican restaurant']
0x80c2c611c51fbab5:0x534b789dff13bec5,La Serenata de Garibaldi,Los Angeles,2.9,26,['Mexican restaurant']
0x80c2c611faa6e019:0x2e6ef59298a63c1a,Tacos Cebrian,Los Angeles,2.5,20,['Mexican restaurant']
0x80c2c6218519d975:0x953a36de26abf1df,La Reyna Tacos #2,Los Angeles,2.9,13,['Mexican restaurant']
0x80c2c62d3114804d:0xcb04c07e4e74cfe8,El Aji Cocina Peruana,Los Angeles,2.2,10,['Mexican restaurant']
0x80c2c62e938d4ad7:0x10113c7633cb19d2,La Papa Loca,Los Angeles,2.0,25,['Mexican restaurant']
0x80c2c63305978ef1:0xbda68ac41ce00f4d,California Chicken Mexican Grill,Los Angeles,1.7,12,['Mexican restaurant']
0x80c2c6376326ee05:0xff4c86b73ee3be37,Martha's Kitchen,Los Angeles,2.4,49,['Latin American restaurant']
0x80c2c63ec6a474fb:0x5d7975e0a79bc65a,Cerveteca DTLA,Los Angeles,3.1,20,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2c644da7683d9:0x27b15494035bd088,Placita Cafe,Los Angeles,2.7,58,['Mexican restaurant']
0x80c2c6497a4c0c8f:0xa32d754a991dbefe,Paraiso,Los Angeles,2.0,25,['Mexican restaurant']
0x80c2c64b93987fa9:0x6efae46be732a029,Jose Chiquito,Los Angeles,2.3,31,['Mexican restaurant']
0x80c2c691db5fb20f:0xb8eaa85244e18513,Rosita Mexican Restaurant,Los Angeles,1.6,17,['Mexican restaurant']
0x80c2c695d4c49087:0x755d5616bf2d9df,La Especial,Los Angeles,2.3,14,['Mexican restaurant']
0x80c2c6bf658fef61:0xa988306e486caa6,Tacos Bernis,Los Angeles,3.2,17,['Mexican restaurant']
0x80c2c6bfb5413417:0x84256f887a72dca9,King Taco # 1,Los Angeles,1.9,928,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2c7073ffc4e4d:0x64aa56c984689663,MCAU,Los Angeles,1.9,11,['Mexican restaurant']
0x80c2c70ccb03cbef:0xc5befcf50cfb85d2,Rodeo Mexican Grill (Echo Park),Los Angeles,2.0,23,['Mexican restaurant']
0x80c2c718ea4d6b1f:0x4a52b6cf455682ab,Tacos Mexico Echo Park,Los Angeles,1.7,91,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2c71dd65f7289:0x351193ee54b66678,Tamales Alberto Echo Park,Los Angeles,2.2,30,['Mexican restaurant']
0x80c2c743461907cf:0xc15ed02e34374d57,Tacos Roger #1,Los Angeles,2.2,19,['Mexican restaurant']
0x80c2c74c56659c95:0x620f84f591e0c37c,Acapulco,Los Angeles,1.8,41,['Mexican restaurant']
0x80c2c755ca87d027:0x85d47b00341337e1,El Cielito Lindo,Los Angeles,1.9,17,['Mexican restaurant']
0x80c2c75fcaa22fcd:0x1902d3a41317fe9c,La Piramide Salvadoreña Restaurant,Los Angeles,2.9,20,['Latin American restaurant']
0x80c2c764776f4b1d:0x8acf63d39999acd4,El Palmar Salvadorean Restaurant,Los Angeles,1.3,87,['Latin American restaurant']
0x80c2c76863e5e8e5:0x83fc61c8734ddb73,El Potrillo Cafe,Los Angeles,2.2,30,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2c76a47849451:0xe514b205ea3d3a6b,El Caserio Restaurant,Los Angeles,2.4,396,"['Ecuadorian restaurant', 'Latin American restaurant']"
0x80c2c76db7738e89:0x6a51fcd0105ddb4b,EL MICHOACANO TACOS,Los Angeles,1.9,18,['Mexican restaurant']
0x80c2c778dae299ab:0xe2cc41ad0a0a5b6c,Taco Bell,Alameda,1.5,739,['Mexican restaurant']
0x80c2c77a863cd563:0x60aa78f12d250ab3,Rikas Peruvian cuisine,Los Angeles,2.2,66,['Peruvian restaurant']
0x80c2c77dfa03499f:0x7598bae048a77d6c,The Pollo L.A.,Los Angeles,2.0,102,['Mexican restaurant']
0x80c2c785d72d6db5:0x6f0349dcf9ec9ea1,Graciela's Restaurant,Los Angeles,2.0,56,['Mexican restaurant']
0x80c2c79415a2fcd9:0xe0189daf7412f51d,Sabor Mexicano Restaurant,Los Angeles,2.3,43,['Mexican restaurant']
0x80c2c795b4251d97:0x94f8aa9303026eaa,Es Todo Vegan Street Food,Los Angeles,3.4,15,['Mexican restaurant']
0x80c2c798ad41d859:0x8823cd86d2abd5b3,La Superior Panaderia,Los Angeles,2.5,21,['Mexican restaurant']
0x80c2c79f49e7a00f:0x426d65826c39c563,Tacos Esquinita,Los Angeles,2.0,13,['Mexican restaurant']
0x80c2c79f7c806433:0xebe37212b4bd97c2,Mac Taco & Pollo,Los Angeles,2.0,10,['Mexican restaurant']
0x80c2c7a007528909:0x5ff6190abf10b02c,Pollo Master,Los Angeles,1.7,37,"['Latin American restaurant', 'Central American restaurant', 'Mexican restaurant']"
0x80c2c7a89f1a2389:0x86ff55bb21178de3,El Primo Taco Truck,Los Angeles,2.0,38,['Mexican restaurant']
0x80c2c7b462ae2325:0x96295e4137d943b7,Ocho Mexican Grill,Los Angeles,2.2,38,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2c7b568501495:0xfaeec49eefba4fbc,Garden Juice,Los Angeles,1.6,17,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2c7b6d9bfffff:0x673fa3fb3f1bcd5c,Cilantro Fresh Mexican Grill,Los Angeles,2.6,18,['Mexican restaurant']
0x80c2c7be465bc11b:0xb28273deeab09425,Taco Bravo,Los Angeles,2.5,24,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2c7ca56ab37a3:0x3892955cb96fc8be,Crazy Tacos On 9th,Los Angeles,2.2,16,['Mexican restaurant']
0x80c2c7cb053c21fd:0xf6f9e761da2fda88,1810 Argentinean Restaurant,Los Angeles,3.1,29,['Argentinian restaurant']
0x80c2c7cc32ce9285:0x40679206a2fedb4c,Panaderia Amarilla,Los Angeles,1.0,39,['Mexican restaurant']
0x80c2c7cc4061048b:0xb683b430f05b48a8,Doña Estela Mariscos,Los Angeles,2.2,18,['Mexican restaurant']
0x80c2c7cdf15e106f:0x16dad5f5d4454c5e,Restaurant Pollo Al Carbon,Los Angeles,1.4,25,['Mexican restaurant']
0x80c2c7deee64807f:0x93df64762581f3bc,"Forty's Bakery,Restaurant & Juices",Los Angeles,2.1,30,['Mexican restaurant']
0x80c2c7e73f392d13:0x6b51349977dce1d5,El Huero Drive Thru,Los Angeles,1.8,1424,['Mexican restaurant']
0x80c2c7f4e18b891d:0xbbb117a6bc8528cf,La Catrina Restaurant,Los Angeles,2.0,22,['Mexican restaurant']
0x80c2c7f4ef078e8d:0x5028a6125a4a67ef,El Chalateco,Los Angeles,2.0,81,['Mexican restaurant']
0x80c2c80ce76e6643:0xc63da5ad08336880,Golazo,Los Angeles,2.0,28,['Mexican restaurant']
0x80c2c80d73801f2d:0xb0ffc258d1a920da,La Mas Meat Pollo Two,Los Angeles,1.8,41,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2c83f17e8bd67:0x77fdfa9dee996df3,Taqueria Don Lupe,Los Angeles,2.2,11,['Mexican restaurant']
0x80c2c83f3df0aba3:0xed2bf79813b73da6,Chavez Guadalupe,Los Angeles,2.0,27,['Mexican restaurant']
0x80c2c85ecc0f242b:0x4475839906e0bd3d,Mi Lindo Nayarit Restaurant,Los Angeles,1.3,22,['Mexican restaurant']
0x80c2c863b9f12661:0xbaea2c78d0cdac6d,Trujillo Family Restaurants,Los Angeles,2.0,39,['Mexican restaurant']
0x80c2c86b8f07475d:0xfa68aab567d746d,Tacos el Pony,Los Angeles,1.7,52,['Mexican restaurant']
0x80c2c876916d9f37:0x82cb428902b8b3ac,Antojitos Tropicales,Los Angeles,1.8,51,['Mexican restaurant']
0x80c2c87dd99c2a7f:0x886c2b2adb4b0526,Tacos Tortas & Burritos,Los Angeles,2.4,43,['Mexican restaurant']
0x80c2c89dce0c6ac1:0xbbbb78ad61253231,Juanito's Tacos,Los Angeles,2.6,28,['Mexican restaurant']
0x80c2c8a5c6d29327:0x33c87a522d667733,Puertos Del Pacifico,Los Angeles,1.0,14,['Mexican restaurant']
0x80c2c8b107ba534f:0x26139bf0de9bcfec,Mariscos 4 Vientos,Los Angeles,2.1,2085,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2c8e9c614907f:0xfd5f92bb0a63afa8,Tacos de camaron,Vernon,2.4,41,['Mexican restaurant']
0x80c2c8f7a8bf384d:0xf741637599ba3185,Tacos De Birria De Res,Los Angeles,2.3,67,['Mexican restaurant']
0x80c2c9075807ed0b:0x39785d922f44e660,El Garibaldi,Los Angeles,2.1,18,['Mexican restaurant']
0x80c2c9233308bcf7:0xe5598809e9443e4e,Tortas Ahogadas El Rey,Huntington Park,2.0,309,['Mexican restaurant']
0x80c2c939305df523:0x1894a0e916917d8e,Taco Safary Mexican Food,Huntington Park,1.8,77,['Mexican restaurant']
0x80c2c9394a96c5ed:0x33132903f417e409,Los Pochos,Huntington Park,2.6,25,['Mexican restaurant']
0x80c2c93ceca527fd:0xde302234d60877c2,El Pastor Bar & Grill,Huntington Park,1.6,13,['Mexican restaurant']
0x80c2c94f3df6ad91:0x9c0d8c9791ebb2a,The Original El Gavilan,Los Angeles,2.3,13,['Mexican restaurant']
0x80c2c95b6f373c7b:0xd8f9d43d28f25c8c,Mi San Salvador,South Gate,1.9,101,['Latin American restaurant']
0x80c2c96729858e41:0x33705441ab252b2a,Sylvia's Pupusería,Los Angeles,2.3,34,['Mexican restaurant']
0x80c2c9688ed8959b:0x71d20b206c3897ba,Fuego,Los Angeles,2.5,19,['Mexican restaurant']
0x80c2c96e9a877ed9:0xf0206af6835b163e,El Rey Agave,Huntington Park,2.6,10,['Mexican restaurant']
0x80c2c992f13b50e1:0xded2f945ba1ad313,Mexicalpan,Los Angeles,2.7,41,['Mexican restaurant']
0x80c2c9a13eadfc53:0xf9e76291f260bcba,Tacos El Bronco,Los Angeles,2.0,40,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2c9ae976400f9:0x5448443d07fb130f,Tacos a Cabron #2,Los Angeles,1.9,45,['Mexican restaurant']
0x80c2c9b87d5a99f7:0xef5796c6663d282c,Tacos Avalos Birria de res estilo T.J.,Los Angeles,2.5,17,['Mexican restaurant']
0x80c2c9c9b845fef3:0x29a4890ba7303740,Taco mixes,Los Angeles,1.6,12,['Mexican restaurant']
0x80c2c9cdfc397abd:0x81b017e18ed0d53e,Tacos El Guero #1,Los Angeles,2.3,42,['Mexican restaurant']
0x80c2c9d868eaeed9:0xd17d93f279da5042,Birrieria Esquivel,South Gate,1.8,14,['Mexican restaurant']
0x80c2c9e84728dd25:0xfafa89ecce9ae1ca,Tacos Los Carnalillos Taco Truck 2,Los Angeles,1.8,63,['Mexican restaurant']
0x80c2c9f0b1c0030d:0x3464ca60c85e8e3,Tacos Huetamo,Los Angeles,2.0,24,['Mexican restaurant']
0x80c2c9f66c740639:0x27a89f7adc6e1757,Balbuena's Mexican Restaurant,Los Angeles,1.9,59,['Mexican restaurant']
0x80c2ca1f3cf300a9:0xbf170287d191a122,Menudo Y Quesadillas,Los Angeles,2.3,25,['Mexican restaurant']
0x80c2ca260bf85a15:0x878aed6346f46a2e,Tacos Juliet,Los Angeles,1.7,17,['Mexican restaurant']
0x80c2ca351e1076fb:0x947d44d0c4851553,Hidalgo Tacos,Los Angeles,1.9,14,['Mexican restaurant']
0x80c2ca708d87d201:0xbcea881e70da5010,SALVIMEX110 RESTAURANT & BAR,Gardena,2.3,105,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2ca70bdfb9dc5:0x5eb664dd536b4159,Tacos El Tio,Gardena,2.6,15,['Mexican restaurant']
0x80c2ca9b2eb4fd9f:0x7e3f52a5eaf07a4,Tia's Laura Mexican Food,Gardena,1.8,13,['Mexican restaurant']
0x80c2cb30c9f3f23d:0x50c03316a9c99e30,Delicias Oaxaqueñas,Lynwood,1.7,40,['Mexican restaurant']
0x80c2cb7b740d920f:0x12e504c3c21f7a1e,Alexander's World Famous Tortas,East Compton,2.5,145,['Mexican restaurant']
0x80c2cb7cefb2ebf1:0xdfd163b42921b9d7,Tacos Raul,Compton,1.9,19,['Mexican restaurant']
0x80c2cb8b5fe3fdb7:0xed6101968905c183,El Pollo Loco,Burbank,1.3,396,['Mexican restaurant']
0x80c2cb8c535d4f67:0xb0f898661e5ac018,El Tio Restaurant,Lynwood,1.5,16,['Mexican restaurant']
0x80c2cb9bfd886c3b:0xdfc9a003385ae07a,Ricos Tacos,Compton,1.2,12,['Mexican restaurant']
0x80c2cba2c47c495d:0x683e0d6ce83f3b77,Juanita's Tortilleria,Compton,2.7,37,['Mexican restaurant']
0x80c2cbe068828aaf:0x7a8542effd479685,Ana’s La Gran Fonda / Bionicos,Gardena,2.0,26,['Mexican restaurant']
0x80c2cbf16cfb4dc7:0x16b41bbc7db8e35a,Chuys tacos & bionicos,Lynwood,2.3,48,['Mexican restaurant']
0x80c2cbf5831a34cb:0x6f9235a98503edc1,Tacos Estilo Guadalajara,Downey,2.0,112,['Mexican restaurant']
0x80c2cbf5ae04897b:0x5c120b452a6670d9,El Pollo Habanero,South Gate,2.3,45,['Mexican restaurant']
0x80c2cbf8377c137f:0xc137eeb61fd6a8d0,Mariscos Yucatan,South Gate,2.2,55,['Mexican restaurant']
0x80c2cc034c524421:0x13248c60190692e0,taide's bionicos,South Gate,2.3,29,['Mexican restaurant']
0x80c2cc1fcc5d835b:0xf44118e80a4bb6ce,El Quiubole,Cudahy,2.2,73,['Mexican restaurant']
0x80c2cc515b12d833:0xfa7458a399b48009,Guadalajara Meat Market,South Gate,3.1,15,['Mexican restaurant']
0x80c2cc680ddba933:0x4d5a5b1970dd1d14,Viva Mexico,Lynwood,2.0,27,['Mexican restaurant']
0x80c2cc97e1022cd1:0xf4ff2dd8852d5d93,Birria Estilo Tlaquepaque,Compton,1.9,24,['Mexican restaurant']
0x80c2cc985dd4eaf3:0x123e8dc4357c34b7,Tacos Gamboa,East Compton,2.4,22,['Mexican restaurant']
0x80c2cc986a3e98e9:0x3cd57a9ba53c660b,Taqueria Lolita,Compton,2.1,19,['Mexican restaurant']
0x80c2cca8a1f775df:0xc55fe789106fb2a9,Tacos El Palomas,Compton,2.4,64,['Mexican restaurant']
0x80c2ccbd4db420d1:0xc296da6ae4e4068c,Los Güeros Comida Mexicana & Tacos Al Vapor,Compton,3.0,13,['Mexican restaurant']
0x80c2ccd7dc9b38d1:0xdec4110a170abf0f,Mariscos Alas,Paramount,2.3,94,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2ccf98b29beb9:0xa39c06660bd6e993,Las Enchiladas Restaurant,South Gate,1.7,24,['Mexican restaurant']
0x80c2ccf98b2c0001:0x1c3c7a0afc9706a7,Mariscos El Costeño Mexican Restaurant,South Gate,2.1,31,['Mexican restaurant']
0x80c2cd1669f91c8d:0x6d141b1928583377,Tacos Estilo Guadalajara,Downey,2.2,477,['Mexican restaurant']
0x80c2cd472729a515:0xa55aea63dad19737,Birrieria Guadalajara,South Gate,2.3,20,['Mexican restaurant']
0x80c2cdb7c11be59b:0x35f8662035987984,Los Cabos Grill & Cantina,Downey,1.3,15,['Mexican restaurant']
0x80c2cdc36c6181e3:0x65451c11f29dbdfb,Tortas Brabras,Downey,1.2,17,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2cdf9d925c29b:0xdc372b66375ba232,Lupita's Express,Downey,2.9,19,['Mexican restaurant']
0x80c2ce5ad7ea5515:0x155d92fbf5bf2cc7,MJ CAFE,Commerce,2.5,6,['Mexican restaurant']
0x80c2ce866d903c79:0xb5c7e53183bc606a,Leyva's Mexican Food,Bell Gardens,2.3,23,['Mexican restaurant']
0x80c2ce9435a75d5b:0x674adb0bac7a536f,Toros Meat Market,Bell,1.5,12,['Mexican restaurant']
0x80c2cea3957cdd17:0x12c604314b52882d,La Tripa Veloz,Cudahy,2.0,138,['Mexican restaurant']
0x80c2cebeaeee6e15:0x9753ad177530969a,Tacos Mexico,Bell,1.9,523,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2cebec0969a3d:0xb1804da5e7b88d1d,Corazon y Miel Closed,Bell,3.1,15,['Latin American restaurant']
0x80c2cec10f29d555:0x9f49340d2ed2643,Paletas y Nieves Limon,Maywood,2.4,43,['Mexican restaurant']
0x80c2cec37e5f07a9:0xc8d0d5c79216c26b,Terraza Tequila,Maywood,0.8,11,['Mexican restaurant']
0x80c2cec37ee02dcd:0x7db1fc6aa6717bcb,El Piquin Mexican Grill,Maywood,1.9,12,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2ced4bcc022b5:0xa542f13aba32e73b,Taqueria Truck,Vernon,2.4,59,['Mexican restaurant']
0x80c2cf09838c7e67:0x4c518c3e46c436da,Taqueria Los 3 Carnales,East Los Angeles,1.1,34,['Mexican restaurant']
0x80c2cf0bef04ddc5:0x980c83f0d49348d2,Simon's Restaurant,East Los Angeles,1.8,40,['Mexican restaurant']
0x80c2cf0d5f1beb47:0xf89c4ec4dc3b0570,Las Champas 12,East Los Angeles,1.8,63,['Latin American restaurant']
0x80c2cf12bb3ab789:0x510b99527bece612,Commerce Birrieria,Commerce,2.8,10,['Mexican restaurant']
0x80c2cf2e1366b125:0x6faa978d2b98a461,Cocina Los V,Los Angeles,1.8,14,['Mexican restaurant']
0x80c2cf347aaf77b9:0x6c9f3d312decf76f,BARBACOA MORALES,Commerce,2.5,13,['Mexican restaurant']
0x80c2cf3f3cf9255f:0x9015513fd44ec5e7,Antojitos Denises,Los Angeles,2.7,15,['Mexican restaurant']
0x80c2cf4ca375bcb3:0x82d93dce52abe41f,Restaurante El Gordo,Los Angeles,2.3,154,['Mexican restaurant']
0x80c2cf55d4e5bd67:0x5dda03a43bd6a1fc,Birrieria Nochistlan,Los Angeles,2.4,53,['Mexican restaurant']
0x80c2cf5e98b3afc1:0xbc45d9a13ef1c998,Las Nuevas,Los Angeles,2.3,19,['Mexican restaurant']
0x80c2cf62b09b92fb:0x188c22a0b4465eea,Los Famosos Tacos Al Carbon,Los Angeles,2.3,46,['Mexican restaurant']
0x80c2cf63c85b8dd7:0x6748a2875d0b6e9f,La Cocina By: Don Manuel,Los Angeles,1.8,22,['Mexican restaurant']
0x80c2cf75241ac355:0x6ce703886aa25f7e,Z’s,Montebello,2.7,25,['Mexican restaurant']
0x80c2cfa40bb721a9:0x84b4c6e3ee52d136,East Los Tacos,Los Angeles,2.1,96,['Mexican restaurant']
0x80c2cfa8152e487f:0x1523e079bb0eb8fa,Tacos El Pelon,East Los Angeles,2.0,83,['Mexican restaurant']
0x80c2cfadf03f465f:0x9a60860e321fdfde,ZAMORA BROS. EAST LA,East Los Angeles,2.4,19,['Mexican restaurant']
0x80c2cfaf6389335d:0xa4029ee1d9b5d7ec,Doña Marta's,Los Angeles,1.4,71,['Mexican restaurant']
0x80c2cfb41de78d05:0x4dccb1dc807fa83c,Lolita's Tamales,East Los Angeles,1.7,117,['Mexican restaurant']
0x80c2cfb54c95e18d:0xbdd7baa2fbaa1347,Marisco & Tacos,East Los Angeles,1.6,19,['Mexican restaurant']
0x80c2cfb595a04525:0x1f1548666346ba65,"tacos ""la chapis""",East Los Angeles,2.2,19,['Mexican restaurant']
0x80c2cfc937a38319:0x5d2067f716ca2816,Nuevo Amanecer,Montebello,2.7,15,['Mexican restaurant']
0x80c2d08f62c16767:0xfb5a0b2a27bef095,Viva Zapata Restaurant & Cafe,South El Monte,2.1,30,['Mexican restaurant']
0x80c2d0a14be90a69:0xfcd1587f47fd5213,El Chamango,El Monte,1.5,59,['Mexican restaurant']
0x80c2d0ac89054a95:0xaf9dde957e8f104d,King Taco # 20,El Monte,1.7,1429,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2d171a83a3a9d:0x5414e63c55016e9c,Viva Baja Grill,Rosemead,3.1,23,['Mexican restaurant']
0x80c2d17681a2b34d:0xb55a37d30e9d34fb,America's most wanted menudo,Pico Rivera,2.0,15,['Mexican restaurant']
0x80c2d1979b8ef871:0x343a01b47c721e42,Tacos al Vapor Estilo Guadalajara,Pico Rivera,2.4,49,['Mexican restaurant']
0x80c2d1979c77679b:0x4b66f498e62e1e79,Tacos Coco's Restaurants,Pico Rivera,2.3,26,['Mexican restaurant']
0x80c2d1d4e4275609:0x422d7ce25197c409,El Patio Mex Grill,Montebello,2.3,33,['Mexican restaurant']
0x80c2d1f2f77ecc69:0xf543acf0f99e8e93,Mr Pepe's,Pico Rivera,2.4,48,['Mexican restaurant']
0x80c2d1fa47b9cdb5:0x44221ed377d75de4,The Patio Express: Fresh Peruvian Food,Pico Rivera,2.3,20,['Peruvian restaurant']
0x80c2d209fe896a7b:0x88491fb076e30c6c,Tacos Estilo Sinaloa,Downey,2.5,23,['Mexican restaurant']
0x80c2d234e43d33a5:0xd6cdd475f964ac2e,Lunch Taco Truck,Whittier,2.2,19,['Mexican restaurant']
0x80c2d2675e69b1bf:0xdfa9281c427ef5f7,Waffles N Cream,Santa Fe Springs,2.8,24,['Mexican restaurant']
0x80c2d26776d3850b:0xcdefe23b30687aab,Casa Gazcón Mexican Grill,Santa Fe Springs,2.3,93,['Mexican restaurant']
0x80c2d2720e2bb1c1:0x72a4e58f5b6a37bd,Mi Patria Restaurant,Pico Rivera,2.2,103,['Peruvian restaurant']
0x80c2d328364b2d47:0x3cd97747f7eb6098,Tacos el pleve,Whittier,3.1,11,['Mexican restaurant']
0x80c2d3395d35df27:0x1e0932dc4d16a5e,Mariscos El Pargo,Whittier,1.5,57,['Mexican restaurant']
0x80c2d3397656a3d1:0x12ea1308aed2a195,Taco Lulu Mexican Food & Catering,Whittier,2.5,21,['Mexican restaurant']
0x80c2d33ba047e961:0xc5406317ddac5710,Taco Lullus,Whittier,2.3,35,['Mexican restaurant']
0x80c2d35a598f41e7:0xc49056eed734dc5f,tacos super gallito,Whittier,1.8,23,['Mexican restaurant']
0x80c2d39eed63e319:0xd2c650da981c5ec1,El Chilango Tacos,Whittier,1.6,13,"['Mexican restaurant', 'Latin American restaurant']"
0x80c2d3a5a7a482db:0xef3a52e2a694d186,Jose's Tacos Truck,Whittier,2.6,11,['Mexican restaurant']
0x80c2d3d9b06b87a3:0xb1403dd9e6e90265,Taqueria Guerrero,Madera,2.3,19,['Mexican restaurant']
0x80c2d3e9479d4921:0x4d9d2e82946f2ce4,T&L POLLOS GRILLED & ROTISSERIE CHICKEN,Whittier,2.4,57,['Mexican restaurant']
0x80c2d4a38802466f:0x9075163abf41aee4,La Pancita Feliz,Whittier,2.9,24,['Mexican restaurant']
0x80c2d4c17351e5d5:0x25ec6df3990c5322,Taco Shack,Whittier,2.3,14,"['Latin American restaurant', 'Mexican restaurant']"
0x80c2d5230926d8e3:0xe664912305635d7f,TAQUERIA LA GUADALUPANA,City of Industry,2.6,30,['Mexican restaurant']
0x80c2d5317b20b2ed:0x4e395995095dd6fa,GREEN BURRITO,La Habra,2.4,17,['Mexican restaurant']
0x80c2d5aeba0470b3:0x6f8ec15dc76e7aac,Castañedas Mexican Food,La Habra,2.5,28,['Mexican restaurant']
0x80c2d5f6577d5365:0xfd6f72af04757c29,La Casita Poblana,La Puente,2.7,32,['Mexican restaurant']
0x80c2d6401845a03b:0xe7c73994f4e87ecd,Ramírez Taqueria,La Puente,2.7,33,['Mexican restaurant']
0x80c2d6474c8131ef:0xc4c4dc2b737046b1,Boca Del Rio,La Puente,2.2,905,['Mexican restaurant']
